SalesID, ProductID, Quantity, Date
41409, 129305, 49, 26/10/2020 12:00:00 AM
41417, 659347, 17, 22/10/2020 12:00:00 AM
41427, 129305, 15, 16/10/2020 12:00:00 AM
41446, 129305, 25, 9/10/2020 12:00:00 AM
41447, 659347, 32, 22/10/2020 12:00:00 AM
41459, 659347, 37, 1/10/2020 12:00:00 AM
41465, 793458, 33, 7/10/2020 12:00:00 AM
41496, 563245, 19, 16/10/2020 12:00:00 AM
41511, 793458, 14, 1/10/2020 12:00:00 AM
41543, 129305, 46, 6/10/2020 12:00:00 AM
41552, 129305, 21, 14/10/2020 12:00:00 AM
41554, 345932, 29, 25/10/2020 12:00:00 AM
41565, 563245, 6, 19/10/2020 12:00:00 AM
41569, 257899, 8, 14/10/2020 12:00:00 AM
41585, 129305, 20, 26/10/2020 12:00:00 AM
41587, 563245, 16, 16/10/2020 12:00:00 AM
41593, 257899, 23, 23/10/2020 12:00:00 AM
41617, 793458, 17, 25/10/2020 12:00:00 AM
41647, 659347, 39, 24/10/2020 12:00:00 AM
41650, 257899, 48, 5/10/2020 12:00:00 AM
41659, 257899, 15, 10/10/2020 12:00:00 AM
41666, 793458, 38, 20/10/2020 12:00:00 AM
41680, 345932, 12, 19/10/2020 12:00:00 AM
41691, 257899, 26, 19/10/2020 12:00:00 AM
41705, 793458, 26, 10/10/2020 12:00:00 AM
41707, 659347, 19, 12/10/2020 12:00:00 AM
41719, 345932, 9, 6/10/2020 12:00:00 AM
41734, 257899, 11, 4/10/2020 12:00:00 AM
41743, 659347, 21, 7/10/2020 12:00:00 AM
41756, 659347, 8, 22/10/2020 12:00:00 AM
41769, 257899, 48, 16/10/2020 12:00:00 AM
41809, 345932, 47, 4/10/2020 12:00:00 AM
41811, 563245, 11, 24/10/2020 12:00:00 AM
41825, 345932, 18, 9/10/2020 12:00:00 AM
41826, 563245, 26, 5/10/2020 12:00:00 AM
41832, 345932, 8, 24/10/2020 12:00:00 AM
41833, 563245, 43, 6/10/2020 12:00:00 AM
41841, 563245, 15, 7/10/2020 12:00:00 AM
41845, 563245, 10, 16/10/2020 12:00:00 AM
41847, 659347, 14, 12/10/2020 12:00:00 AM
41856, 659347, 46, 25/10/2020 12:00:00 AM
41862, 563245, 5, 17/10/2020 12:00:00 AM
41863, 257899, 46, 15/10/2020 12:00:00 AM
41865, 129305, 33, 18/10/2020 12:00:00 AM
41892, 563245, 35, 18/10/2020 12:00:00 AM
41899, 563245, 5, 12/10/2020 12:00:00 AM
41900, 257899, 23, 13/10/2020 12:00:00 AM
41923, 257899, 24, 5/10/2020 12:00:00 AM
41926, 563245, 43, 20/10/2020 12:00:00 AM
41927, 257899, 15, 7/10/2020 12:00:00 AM
41936, 129305, 42, 6/10/2020 12:00:00 AM
41943, 257899, 20, 14/10/2020 12:00:00 AM
41964, 129305, 9, 2/10/2020 12:00:00 AM
41982, 793458, 20, 10/10/2020 12:00:00 AM
41989, 793458, 48, 20/10/2020 12:00:00 AM
41992, 793458, 44, 15/10/2020 12:00:00 AM
41996, 659347, 8, 3/10/2020 12:00:00 AM
42006, 563245, 6, 10/10/2020 12:00:00 AM
42015, 129305, 38, 5/10/2020 12:00:00 AM
42016, 563245, 17, 15/10/2020 12:00:00 AM
42029, 563245, 10, 11/10/2020 12:00:00 AM
42032, 563245, 42, 21/10/2020 12:00:00 AM
42044, 345932, 23, 5/10/2020 12:00:00 AM
42052, 50000 , 6, 15/10/2020 12:00:00 AM
42053, 50001 , 4, 15/10/2020 12:00:00 AM
42054, 894358, 10, 14/10/2020 12:00:00 AM
42055, 50005 , 35, 15/10/2020 12:00:00 AM
