SalesID, ProductID, Quantity, Date
105472, 257899, 32, 21/01/2000 12:00:00 AM
105489, 129305, 39, 23/01/2000 12:00:00 AM
105504, 793458, 40, 7/01/2000 12:00:00 AM
105508, 563245, 42, 22/01/2000 12:00:00 AM
105521, 257899, 43, 16/01/2000 12:00:00 AM
105545, 345932, 6, 12/01/2000 12:00:00 AM
105546, 257899, 22, 27/01/2000 12:00:00 AM
105556, 563245, 16, 2/01/2000 12:00:00 AM
105559, 659347, 27, 18/01/2000 12:00:00 AM
105573, 563245, 45, 7/01/2000 12:00:00 AM
105585, 793458, 10, 17/01/2000 12:00:00 AM
105593, 793458, 6, 7/01/2000 12:00:00 AM
105600, 257899, 26, 18/01/2000 12:00:00 AM
105630, 793458, 38, 22/01/2000 12:00:00 AM
105640, 563245, 15, 4/01/2000 12:00:00 AM
105641, 793458, 48, 1/01/2000 12:00:00 AM
105657, 257899, 17, 11/01/2000 12:00:00 AM
105677, 257899, 7, 26/01/2000 12:00:00 AM
105686, 793458, 14, 2/01/2000 12:00:00 AM
105700, 659347, 20, 6/01/2000 12:00:00 AM
105715, 563245, 16, 27/01/2000 12:00:00 AM
105731, 345932, 24, 25/01/2000 12:00:00 AM
105757, 659347, 5, 18/01/2000 12:00:00 AM
105758, 563245, 36, 1/01/2000 12:00:00 AM
105770, 345932, 25, 23/01/2000 12:00:00 AM
105772, 257899, 22, 4/01/2000 12:00:00 AM
105774, 659347, 46, 13/01/2000 12:00:00 AM
105799, 257899, 12, 22/01/2000 12:00:00 AM
105803, 257899, 38, 2/01/2000 12:00:00 AM
105806, 793458, 6, 2/01/2000 12:00:00 AM
105836, 129305, 26, 24/01/2000 12:00:00 AM
105841, 129305, 16, 1/01/2000 12:00:00 AM
105845, 563245, 31, 13/01/2000 12:00:00 AM
105847, 793458, 19, 11/01/2000 12:00:00 AM
105856, 793458, 14, 24/01/2000 12:00:00 AM
105884, 129305, 41, 9/01/2000 12:00:00 AM
105888, 345932, 13, 27/01/2000 12:00:00 AM
105904, 129305, 44, 2/01/2000 12:00:00 AM
105915, 257899, 35, 27/01/2000 12:00:00 AM
105921, 563245, 18, 22/01/2000 12:00:00 AM
105937, 129305, 22, 6/01/2000 12:00:00 AM
105940, 659347, 28, 9/01/2000 12:00:00 AM
105974, 659347, 31, 27/01/2000 12:00:00 AM
105984, 257899, 21, 15/01/2000 12:00:00 AM
105988, 129305, 46, 26/01/2000 12:00:00 AM
105998, 659347, 28, 9/01/2000 12:00:00 AM
106018, 345932, 26, 21/01/2000 12:00:00 AM
106030, 129305, 6, 2/01/2000 12:00:00 AM
106051, 563245, 30, 21/01/2000 12:00:00 AM
106063, 345932, 41, 6/01/2000 12:00:00 AM
106095, 345932, 3, 21/01/2000 12:00:00 AM
106113, 659347, 38, 19/01/2000 12:00:00 AM
106117, 129305, 39, 11/01/2000 12:00:00 AM
106134, 129305, 9, 24/01/2000 12:00:00 AM
106141, 563245, 42, 10/01/2000 12:00:00 AM
106148, 345932, 8, 26/01/2000 12:00:00 AM
106164, 257899, 40, 25/01/2000 12:00:00 AM
106166, 793458, 48, 12/01/2000 12:00:00 AM
106184, 345932, 41, 10/01/2000 12:00:00 AM
106186, 345932, 38, 20/01/2000 12:00:00 AM
106194, 793458, 6, 26/01/2000 12:00:00 AM
106198, 563245, 18, 2/01/2000 12:00:00 AM
106205, 659347, 39, 6/01/2000 12:00:00 AM
106207, 345932, 12, 3/01/2000 12:00:00 AM
106221, 793458, 48, 6/01/2000 12:00:00 AM
106241, 563245, 23, 27/01/2000 12:00:00 AM
106252, 345932, 5, 14/01/2000 12:00:00 AM
106255, 659347, 25, 1/01/2000 12:00:00 AM
106261, 793458, 6, 11/01/2000 12:00:00 AM
106265, 257899, 8, 13/01/2000 12:00:00 AM
106269, 345932, 8, 25/01/2000 12:00:00 AM
106273, 563245, 19, 1/01/2000 12:00:00 AM
106313, 345932, 32, 24/01/2000 12:00:00 AM
106315, 345932, 7, 14/01/2000 12:00:00 AM
106320, 257899, 16, 24/01/2000 12:00:00 AM
106334, 563245, 28, 20/01/2000 12:00:00 AM
106375, 793458, 8, 18/01/2000 12:00:00 AM
106384, 129305, 2, 26/01/2000 12:00:00 AM
106390, 793458, 44, 2/01/2000 12:00:00 AM
106398, 129305, 18, 5/01/2000 12:00:00 AM
106399, 563245, 30, 6/01/2000 12:00:00 AM
106400, 659347, 44, 18/01/2000 12:00:00 AM
106407, 345932, 25, 11/01/2000 12:00:00 AM
106435, 129305, 26, 26/01/2000 12:00:00 AM
106447, 257899, 14, 19/01/2000 12:00:00 AM
106465, 345932, 30, 26/01/2000 12:00:00 AM
106481, 563245, 10, 27/01/2000 12:00:00 AM
106483, 659347, 30, 2/01/2000 12:00:00 AM
106521, 257899, 27, 7/01/2000 12:00:00 AM
106541, 793458, 38, 14/01/2000 12:00:00 AM
106555, 659347, 6, 2/01/2000 12:00:00 AM
106592, 129305, 29, 24/01/2000 12:00:00 AM
106601, 659347, 27, 20/01/2000 12:00:00 AM
106603, 257899, 20, 19/01/2000 12:00:00 AM
106618, 563245, 32, 21/01/2000 12:00:00 AM
106652, 257899, 14, 14/01/2000 12:00:00 AM
106665, 659347, 3, 12/01/2000 12:00:00 AM
106667, 659347, 37, 8/01/2000 12:00:00 AM
106676, 793458, 7, 2/01/2000 12:00:00 AM
106687, 793458, 30, 10/01/2000 12:00:00 AM
106693, 345932, 33, 15/01/2000 12:00:00 AM
106726, 345932, 2, 22/01/2000 12:00:00 AM
106753, 793458, 8, 23/01/2000 12:00:00 AM
106754, 257899, 10, 2/01/2000 12:00:00 AM
106761, 129305, 34, 13/01/2000 12:00:00 AM
106772, 257899, 1, 23/01/2000 12:00:00 AM
106777, 793458, 19, 9/01/2000 12:00:00 AM
106790, 563245, 46, 23/01/2000 12:00:00 AM
106800, 257899, 23, 9/01/2000 12:00:00 AM
106801, 257899, 49, 19/01/2000 12:00:00 AM
106835, 257899, 4, 6/01/2000 12:00:00 AM
106860, 345932, 47, 6/01/2000 12:00:00 AM
106865, 345932, 5, 5/01/2000 12:00:00 AM
106866, 659347, 25, 6/01/2000 12:00:00 AM
106900, 659347, 32, 11/01/2000 12:00:00 AM
106914, 129305, 26, 27/01/2000 12:00:00 AM
106918, 563245, 41, 13/01/2000 12:00:00 AM
106934, 563245, 26, 2/01/2000 12:00:00 AM
106937, 129305, 24, 3/01/2000 12:00:00 AM
106954, 563245, 41, 27/01/2000 12:00:00 AM
106961, 563245, 15, 4/01/2000 12:00:00 AM
106970, 563245, 33, 5/01/2000 12:00:00 AM
106975, 659347, 10, 27/01/2000 12:00:00 AM
106978, 659347, 25, 17/01/2000 12:00:00 AM
107003, 563245, 8, 27/01/2000 12:00:00 AM
107014, 793458, 29, 10/01/2000 12:00:00 AM
107022, 257899, 43, 23/01/2000 12:00:00 AM
107039, 257899, 16, 2/01/2000 12:00:00 AM
107056, 345932, 4, 23/01/2000 12:00:00 AM
107070, 793458, 28, 21/01/2000 12:00:00 AM
107074, 793458, 18, 26/01/2000 12:00:00 AM
107080, 659347, 46, 23/01/2000 12:00:00 AM
107089, 563245, 49, 24/01/2000 12:00:00 AM
107114, 793458, 8, 18/01/2000 12:00:00 AM
107126, 129305, 28, 15/01/2000 12:00:00 AM
107127, 129305, 44, 14/01/2000 12:00:00 AM
107134, 659347, 26, 4/01/2000 12:00:00 AM
107148, 345932, 10, 3/01/2000 12:00:00 AM
107160, 257899, 4, 26/01/2000 12:00:00 AM
107186, 563245, 36, 16/01/2000 12:00:00 AM
107199, 793458, 30, 11/01/2000 12:00:00 AM
107203, 345932, 38, 3/01/2000 12:00:00 AM
107232, 129305, 46, 19/01/2000 12:00:00 AM
107254, 659347, 20, 20/01/2000 12:00:00 AM
107279, 345932, 31, 18/01/2000 12:00:00 AM
107284, 345932, 8, 24/01/2000 12:00:00 AM
107285, 345932, 48, 1/01/2000 12:00:00 AM
107286, 129305, 17, 10/01/2000 12:00:00 AM
107291, 563245, 35, 17/01/2000 12:00:00 AM
107294, 345932, 11, 13/01/2000 12:00:00 AM
107305, 793458, 36, 1/01/2000 12:00:00 AM
107306, 659347, 11, 3/01/2000 12:00:00 AM
107317, 257899, 17, 19/01/2000 12:00:00 AM
107322, 257899, 27, 6/01/2000 12:00:00 AM
107339, 793458, 39, 26/01/2000 12:00:00 AM
107378, 659347, 12, 27/01/2000 12:00:00 AM
107389, 129305, 41, 13/01/2000 12:00:00 AM
107393, 659347, 26, 5/01/2000 12:00:00 AM
107404, 659347, 21, 10/01/2000 12:00:00 AM
107417, 659347, 3, 13/01/2000 12:00:00 AM
107430, 345932, 32, 3/01/2000 12:00:00 AM
107434, 563245, 2, 12/01/2000 12:00:00 AM
107461, 793458, 4, 5/01/2000 12:00:00 AM
107482, 257899, 40, 25/01/2000 12:00:00 AM
107488, 793458, 18, 7/01/2000 12:00:00 AM
107490, 345932, 46, 14/01/2000 12:00:00 AM
107496, 563245, 16, 4/01/2000 12:00:00 AM
107507, 129305, 34, 25/01/2000 12:00:00 AM
107544, 563245, 42, 25/01/2000 12:00:00 AM
107547, 345932, 14, 13/01/2000 12:00:00 AM
157551, 129305, 49, 1/01/2000 12:00:00 AM
157552, 563245, 2, 1/01/2000 12:00:00 AM
157553, 345932, 35, 1/01/2000 12:00:00 AM
157554, 129305, 28, 1/01/2000 12:00:00 AM
157555, 659347, 48, 1/01/2000 12:00:00 AM
157556, 563245, 43, 1/01/2000 12:00:00 AM
157557, 793458, 7, 1/01/2000 12:00:00 AM
157558, 129305, 46, 1/01/2000 12:00:00 AM
157559, 345932, 11, 1/01/2000 12:00:00 AM
157560, 563245, 42, 1/01/2000 12:00:00 AM
157561, 659347, 27, 1/01/2000 12:00:00 AM
157562, 793458, 40, 1/01/2000 12:00:00 AM
157563, 345932, 12, 1/01/2000 12:00:00 AM
157564, 659347, 49, 1/01/2000 12:00:00 AM
157565, 257899, 22, 1/01/2000 12:00:00 AM
157566, 659347, 29, 1/01/2000 12:00:00 AM
157567, 257899, 22, 1/01/2000 12:00:00 AM
157568, 257899, 8, 1/01/2000 12:00:00 AM
157569, 257899, 27, 1/01/2000 12:00:00 AM
157570, 659347, 44, 1/01/2000 12:00:00 AM
157571, 659347, 38, 1/01/2000 12:00:00 AM
157572, 563245, 41, 1/01/2000 12:00:00 AM
157573, 129305, 18, 1/01/2000 12:00:00 AM
157574, 257899, 24, 1/01/2000 12:00:00 AM
157575, 257899, 47, 1/01/2000 12:00:00 AM
157576, 129305, 23, 1/01/2000 12:00:00 AM
157577, 659347, 1, 1/01/2000 12:00:00 AM
157578, 345932, 25, 1/01/2000 12:00:00 AM
157579, 129305, 35, 1/01/2000 12:00:00 AM
157580, 659347, 10, 1/01/2000 12:00:00 AM
157581, 793458, 6, 1/01/2000 12:00:00 AM
157582, 257899, 17, 1/01/2000 12:00:00 AM
157583, 257899, 49, 1/01/2000 12:00:00 AM
157584, 659347, 21, 1/01/2000 12:00:00 AM
157585, 793458, 48, 1/01/2000 12:00:00 AM
157586, 659347, 43, 1/01/2000 12:00:00 AM
157587, 345932, 31, 1/01/2000 12:00:00 AM
157588, 129305, 3, 1/01/2000 12:00:00 AM
157589, 793458, 2, 1/01/2000 12:00:00 AM
157590, 563245, 1, 1/01/2000 12:00:00 AM
157591, 793458, 13, 1/01/2000 12:00:00 AM
157592, 659347, 16, 1/01/2000 12:00:00 AM
157593, 257899, 18, 1/01/2000 12:00:00 AM
157594, 659347, 8, 1/01/2000 12:00:00 AM
157595, 793458, 38, 1/01/2000 12:00:00 AM
157596, 129305, 24, 1/01/2000 12:00:00 AM
157597, 793458, 26, 1/01/2000 12:00:00 AM
157598, 793458, 33, 1/01/2000 12:00:00 AM
157599, 345932, 15, 1/01/2000 12:00:00 AM
157600, 563245, 9, 1/01/2000 12:00:00 AM
157601, 563245, 41, 1/01/2000 12:00:00 AM
157602, 563245, 12, 1/01/2000 12:00:00 AM
157603, 257899, 14, 1/01/2000 12:00:00 AM
157604, 793458, 10, 1/01/2000 12:00:00 AM
157605, 793458, 21, 1/01/2000 12:00:00 AM
157606, 563245, 5, 1/01/2000 12:00:00 AM
157607, 129305, 33, 1/01/2000 12:00:00 AM
157608, 257899, 37, 1/01/2000 12:00:00 AM
157609, 257899, 48, 1/01/2000 12:00:00 AM
157610, 129305, 41, 1/01/2000 12:00:00 AM
157611, 257899, 27, 1/01/2000 12:00:00 AM
157612, 345932, 6, 1/01/2000 12:00:00 AM
157613, 793458, 13, 1/01/2000 12:00:00 AM
157614, 793458, 48, 1/01/2000 12:00:00 AM
157615, 659347, 20, 1/01/2000 12:00:00 AM
157616, 563245, 31, 1/01/2000 12:00:00 AM
157617, 345932, 24, 1/01/2000 12:00:00 AM
157618, 345932, 8, 1/01/2000 12:00:00 AM
157619, 563245, 28, 1/01/2000 12:00:00 AM
157620, 129305, 1, 1/01/2000 12:00:00 AM
157621, 345932, 29, 1/01/2000 12:00:00 AM
157622, 257899, 27, 1/01/2000 12:00:00 AM
157623, 257899, 47, 1/01/2000 12:00:00 AM
157624, 345932, 10, 1/01/2000 12:00:00 AM
157625, 257899, 8, 1/01/2000 12:00:00 AM
157626, 345932, 26, 1/01/2000 12:00:00 AM
157627, 257899, 42, 1/01/2000 12:00:00 AM
157628, 793458, 6, 1/01/2000 12:00:00 AM
157629, 345932, 24, 1/01/2000 12:00:00 AM
157630, 257899, 48, 1/01/2000 12:00:00 AM
157631, 257899, 49, 1/01/2000 12:00:00 AM
157632, 345932, 27, 1/01/2000 12:00:00 AM
157633, 793458, 47, 1/01/2000 12:00:00 AM
157634, 659347, 28, 1/01/2000 12:00:00 AM
157635, 257899, 3, 1/01/2000 12:00:00 AM
157636, 129305, 38, 1/01/2000 12:00:00 AM
157637, 793458, 1, 1/01/2000 12:00:00 AM
157638, 345932, 31, 1/01/2000 12:00:00 AM
157639, 257899, 45, 1/01/2000 12:00:00 AM
157640, 793458, 49, 1/01/2000 12:00:00 AM
157641, 659347, 40, 1/01/2000 12:00:00 AM
157642, 563245, 28, 1/01/2000 12:00:00 AM
157643, 129305, 3, 1/01/2000 12:00:00 AM
157644, 345932, 27, 1/01/2000 12:00:00 AM
157645, 563245, 12, 1/01/2000 12:00:00 AM
157646, 659347, 9, 1/01/2000 12:00:00 AM
157647, 257899, 7, 1/01/2000 12:00:00 AM
157648, 659347, 20, 1/01/2000 12:00:00 AM
157649, 129305, 34, 1/01/2000 12:00:00 AM
157650, 659347, 12, 1/01/2000 12:00:00 AM
157651, 257899, 44, 1/01/2000 12:00:00 AM
157652, 793458, 13, 1/01/2000 12:00:00 AM
157653, 129305, 29, 1/01/2000 12:00:00 AM
157654, 563245, 12, 1/01/2000 12:00:00 AM
157655, 345932, 17, 1/01/2000 12:00:00 AM
157656, 659347, 23, 1/01/2000 12:00:00 AM
157657, 563245, 15, 1/01/2000 12:00:00 AM
157658, 129305, 24, 1/01/2000 12:00:00 AM
157659, 345932, 44, 1/01/2000 12:00:00 AM
157660, 345932, 39, 1/01/2000 12:00:00 AM
157661, 563245, 9, 1/01/2000 12:00:00 AM
157662, 129305, 5, 1/01/2000 12:00:00 AM
157663, 257899, 46, 1/01/2000 12:00:00 AM
157664, 345932, 36, 1/01/2000 12:00:00 AM
157665, 257899, 2, 1/01/2000 12:00:00 AM
157666, 563245, 32, 1/01/2000 12:00:00 AM
157667, 257899, 35, 1/01/2000 12:00:00 AM
157668, 659347, 46, 1/01/2000 12:00:00 AM
157669, 793458, 20, 1/01/2000 12:00:00 AM
157670, 563245, 25, 1/01/2000 12:00:00 AM
157671, 345932, 7, 1/01/2000 12:00:00 AM
157672, 129305, 10, 1/01/2000 12:00:00 AM
157673, 345932, 16, 1/01/2000 12:00:00 AM
157674, 563245, 48, 1/01/2000 12:00:00 AM
157675, 793458, 13, 1/01/2000 12:00:00 AM
157676, 129305, 12, 1/01/2000 12:00:00 AM
157677, 257899, 45, 1/01/2000 12:00:00 AM
157678, 563245, 3, 1/01/2000 12:00:00 AM
157679, 793458, 39, 1/01/2000 12:00:00 AM
157680, 793458, 8, 1/01/2000 12:00:00 AM
157681, 129305, 47, 1/01/2000 12:00:00 AM
157682, 793458, 20, 1/01/2000 12:00:00 AM
157683, 659347, 9, 1/01/2000 12:00:00 AM
157684, 257899, 42, 1/01/2000 12:00:00 AM
157685, 563245, 12, 1/01/2000 12:00:00 AM
157686, 563245, 47, 1/01/2000 12:00:00 AM
157687, 345932, 49, 1/01/2000 12:00:00 AM
157688, 345932, 23, 1/01/2000 12:00:00 AM
157689, 129305, 42, 1/01/2000 12:00:00 AM
157690, 659347, 48, 1/01/2000 12:00:00 AM
157691, 257899, 26, 1/01/2000 12:00:00 AM
157692, 659347, 2, 1/01/2000 12:00:00 AM
157693, 793458, 13, 1/01/2000 12:00:00 AM
157694, 345932, 15, 1/01/2000 12:00:00 AM
157695, 129305, 35, 1/01/2000 12:00:00 AM
157696, 129305, 8, 1/01/2000 12:00:00 AM
157697, 345932, 18, 1/01/2000 12:00:00 AM
157698, 345932, 22, 1/01/2000 12:00:00 AM
157699, 129305, 36, 1/01/2000 12:00:00 AM
157700, 345932, 13, 1/01/2000 12:00:00 AM
157701, 129305, 38, 1/01/2000 12:00:00 AM
157702, 345932, 38, 1/01/2000 12:00:00 AM
157703, 659347, 6, 1/01/2000 12:00:00 AM
157704, 793458, 12, 1/01/2000 12:00:00 AM
157705, 563245, 11, 1/01/2000 12:00:00 AM
157706, 793458, 1, 1/01/2000 12:00:00 AM
157707, 129305, 2, 1/01/2000 12:00:00 AM
157708, 793458, 28, 1/01/2000 12:00:00 AM
157709, 257899, 47, 1/01/2000 12:00:00 AM
157710, 345932, 28, 1/01/2000 12:00:00 AM
157711, 659347, 48, 1/01/2000 12:00:00 AM
157712, 659347, 41, 1/01/2000 12:00:00 AM
157713, 129305, 21, 1/01/2000 12:00:00 AM
157714, 563245, 2, 1/01/2000 12:00:00 AM
157715, 563245, 47, 1/01/2000 12:00:00 AM
157716, 257899, 17, 1/01/2000 12:00:00 AM
157717, 345932, 21, 1/01/2000 12:00:00 AM
157718, 793458, 27, 1/01/2000 12:00:00 AM
157719, 129305, 47, 1/01/2000 12:00:00 AM
157720, 257899, 42, 1/01/2000 12:00:00 AM
157721, 345932, 10, 1/01/2000 12:00:00 AM
157722, 659347, 41, 1/01/2000 12:00:00 AM
157723, 659347, 3, 1/01/2000 12:00:00 AM
157724, 129305, 19, 1/01/2000 12:00:00 AM
157725, 563245, 43, 1/01/2000 12:00:00 AM
157726, 257899, 11, 1/01/2000 12:00:00 AM
157727, 257899, 40, 1/01/2000 12:00:00 AM
157728, 563245, 5, 1/01/2000 12:00:00 AM
157729, 793458, 31, 1/01/2000 12:00:00 AM
157730, 563245, 15, 1/01/2000 12:00:00 AM
157731, 563245, 41, 1/01/2000 12:00:00 AM
157732, 563245, 28, 1/01/2000 12:00:00 AM
157733, 793458, 33, 1/01/2000 12:00:00 AM
157734, 563245, 34, 1/01/2000 12:00:00 AM
157735, 129305, 16, 1/01/2000 12:00:00 AM
157736, 345932, 14, 1/01/2000 12:00:00 AM
157737, 563245, 29, 1/01/2000 12:00:00 AM
157738, 129305, 27, 1/01/2000 12:00:00 AM
157739, 257899, 49, 1/01/2000 12:00:00 AM
157740, 129305, 5, 1/01/2000 12:00:00 AM
157741, 345932, 8, 1/01/2000 12:00:00 AM
157742, 563245, 35, 1/01/2000 12:00:00 AM
157743, 659347, 4, 1/01/2000 12:00:00 AM
157744, 129305, 34, 1/01/2000 12:00:00 AM
157745, 793458, 40, 1/01/2000 12:00:00 AM
157746, 563245, 22, 1/01/2000 12:00:00 AM
157747, 345932, 2, 1/01/2000 12:00:00 AM
157748, 257899, 29, 1/01/2000 12:00:00 AM
157749, 563245, 10, 1/01/2000 12:00:00 AM
157750, 793458, 3, 1/01/2000 12:00:00 AM
157751, 563245, 18, 1/01/2000 12:00:00 AM
157752, 257899, 10, 1/01/2000 12:00:00 AM
157753, 345932, 47, 1/01/2000 12:00:00 AM
157754, 563245, 36, 1/01/2000 12:00:00 AM
157755, 563245, 48, 1/01/2000 12:00:00 AM
157756, 793458, 48, 1/01/2000 12:00:00 AM
157757, 563245, 26, 1/01/2000 12:00:00 AM
157758, 793458, 22, 1/01/2000 12:00:00 AM
157759, 257899, 47, 1/01/2000 12:00:00 AM
157760, 793458, 43, 1/01/2000 12:00:00 AM
157761, 563245, 42, 1/01/2000 12:00:00 AM
157762, 659347, 17, 1/01/2000 12:00:00 AM
157763, 659347, 3, 1/01/2000 12:00:00 AM
157764, 793458, 29, 1/01/2000 12:00:00 AM
157765, 257899, 28, 1/01/2000 12:00:00 AM
157766, 793458, 49, 1/01/2000 12:00:00 AM
157767, 129305, 4, 1/01/2000 12:00:00 AM
157768, 563245, 1, 1/01/2000 12:00:00 AM
157769, 793458, 16, 1/01/2000 12:00:00 AM
157770, 257899, 38, 1/01/2000 12:00:00 AM
157771, 345932, 16, 1/01/2000 12:00:00 AM
157772, 129305, 45, 1/01/2000 12:00:00 AM
157773, 793458, 30, 1/01/2000 12:00:00 AM
157774, 793458, 41, 1/01/2000 12:00:00 AM
157775, 129305, 41, 1/01/2000 12:00:00 AM
157776, 257899, 30, 1/01/2000 12:00:00 AM
157777, 345932, 3, 1/01/2000 12:00:00 AM
157778, 345932, 33, 1/01/2000 12:00:00 AM
157779, 563245, 46, 1/01/2000 12:00:00 AM
157780, 345932, 17, 1/01/2000 12:00:00 AM
157781, 129305, 1, 1/01/2000 12:00:00 AM
157782, 345932, 5, 1/01/2000 12:00:00 AM
157783, 793458, 45, 1/01/2000 12:00:00 AM
157784, 793458, 23, 1/01/2000 12:00:00 AM
157785, 793458, 45, 1/01/2000 12:00:00 AM
157786, 563245, 48, 1/01/2000 12:00:00 AM
157787, 563245, 4, 1/01/2000 12:00:00 AM
157788, 345932, 17, 1/01/2000 12:00:00 AM
157789, 659347, 43, 1/01/2000 12:00:00 AM
157790, 345932, 7, 1/01/2000 12:00:00 AM
157791, 129305, 5, 1/01/2000 12:00:00 AM
157792, 345932, 24, 1/01/2000 12:00:00 AM
157793, 257899, 20, 1/01/2000 12:00:00 AM
157794, 563245, 2, 1/01/2000 12:00:00 AM
157795, 563245, 45, 1/01/2000 12:00:00 AM
157796, 345932, 48, 1/01/2000 12:00:00 AM
157797, 793458, 49, 1/01/2000 12:00:00 AM
157798, 659347, 22, 1/01/2000 12:00:00 AM
157799, 793458, 47, 1/01/2000 12:00:00 AM
157800, 793458, 48, 1/01/2000 12:00:00 AM
157801, 659347, 23, 1/01/2000 12:00:00 AM
157802, 793458, 10, 1/01/2000 12:00:00 AM
157803, 257899, 16, 1/01/2000 12:00:00 AM
157804, 793458, 15, 1/01/2000 12:00:00 AM
157805, 563245, 5, 1/01/2000 12:00:00 AM
157806, 793458, 34, 1/01/2000 12:00:00 AM
157807, 345932, 17, 1/01/2000 12:00:00 AM
157808, 257899, 47, 1/01/2000 12:00:00 AM
157809, 563245, 46, 1/01/2000 12:00:00 AM
157810, 659347, 30, 1/01/2000 12:00:00 AM
157811, 257899, 42, 1/01/2000 12:00:00 AM
157812, 659347, 2, 1/01/2000 12:00:00 AM
157813, 345932, 29, 1/01/2000 12:00:00 AM
157814, 129305, 31, 1/01/2000 12:00:00 AM
157815, 257899, 48, 1/01/2000 12:00:00 AM
157816, 345932, 44, 1/01/2000 12:00:00 AM
157817, 793458, 23, 1/01/2000 12:00:00 AM
157818, 345932, 33, 1/01/2000 12:00:00 AM
157819, 257899, 15, 1/01/2000 12:00:00 AM
157820, 257899, 48, 1/01/2000 12:00:00 AM
157821, 345932, 17, 1/01/2000 12:00:00 AM
157822, 345932, 28, 1/01/2000 12:00:00 AM
157823, 129305, 38, 1/01/2000 12:00:00 AM
157824, 345932, 26, 1/01/2000 12:00:00 AM
157825, 659347, 39, 1/01/2000 12:00:00 AM
157826, 793458, 48, 1/01/2000 12:00:00 AM
157827, 129305, 17, 1/01/2000 12:00:00 AM
157828, 659347, 44, 1/01/2000 12:00:00 AM
157829, 563245, 42, 1/01/2000 12:00:00 AM
157830, 659347, 36, 1/01/2000 12:00:00 AM
157831, 257899, 18, 1/01/2000 12:00:00 AM
157832, 793458, 34, 1/01/2000 12:00:00 AM
157833, 563245, 48, 1/01/2000 12:00:00 AM
157834, 659347, 1, 1/01/2000 12:00:00 AM
157835, 793458, 27, 1/01/2000 12:00:00 AM
157836, 659347, 12, 1/01/2000 12:00:00 AM
157837, 659347, 42, 1/01/2000 12:00:00 AM
157838, 257899, 47, 1/01/2000 12:00:00 AM
157839, 345932, 13, 1/01/2000 12:00:00 AM
157840, 793458, 34, 1/01/2000 12:00:00 AM
157841, 129305, 31, 1/01/2000 12:00:00 AM
157842, 659347, 27, 1/01/2000 12:00:00 AM
157843, 129305, 23, 1/01/2000 12:00:00 AM
157844, 659347, 30, 1/01/2000 12:00:00 AM
157845, 659347, 26, 1/01/2000 12:00:00 AM
157846, 129305, 17, 1/01/2000 12:00:00 AM
157847, 563245, 23, 1/01/2000 12:00:00 AM
157848, 659347, 3, 1/01/2000 12:00:00 AM
157849, 345932, 36, 1/01/2000 12:00:00 AM
157850, 793458, 5, 1/01/2000 12:00:00 AM
157851, 129305, 23, 1/01/2000 12:00:00 AM
157852, 563245, 13, 1/01/2000 12:00:00 AM
157853, 129305, 34, 1/01/2000 12:00:00 AM
157854, 257899, 14, 1/01/2000 12:00:00 AM
157855, 129305, 37, 1/01/2000 12:00:00 AM
157856, 345932, 20, 1/01/2000 12:00:00 AM
157857, 793458, 2, 1/01/2000 12:00:00 AM
157858, 563245, 29, 1/01/2000 12:00:00 AM
157859, 563245, 21, 1/01/2000 12:00:00 AM
157860, 563245, 10, 1/01/2000 12:00:00 AM
