SalesID, ProductID, Quantity, Date
105636, 659347, 8, 5/03/2000 12:00:00 AM
105642, 345932, 19, 4/03/2000 12:00:00 AM
105643, 793458, 5, 26/03/2000 12:00:00 AM
105659, 257899, 1, 26/03/2000 12:00:00 AM
105669, 659347, 18, 25/03/2000 12:00:00 AM
105672, 129305, 44, 2/03/2000 12:00:00 AM
105681, 129305, 19, 4/03/2000 12:00:00 AM
105701, 257899, 47, 24/03/2000 12:00:00 AM
105710, 257899, 23, 1/03/2000 12:00:00 AM
105733, 563245, 18, 27/03/2000 12:00:00 AM
105744, 793458, 48, 24/03/2000 12:00:00 AM
105779, 257899, 31, 11/03/2000 12:00:00 AM
105781, 345932, 3, 24/03/2000 12:00:00 AM
105790, 659347, 12, 18/03/2000 12:00:00 AM
105798, 793458, 22, 15/03/2000 12:00:00 AM
105805, 659347, 23, 25/03/2000 12:00:00 AM
105869, 345932, 25, 25/03/2000 12:00:00 AM
105874, 793458, 9, 18/03/2000 12:00:00 AM
105895, 257899, 17, 14/03/2000 12:00:00 AM
105897, 563245, 32, 9/03/2000 12:00:00 AM
105966, 793458, 43, 20/03/2000 12:00:00 AM
105985, 659347, 34, 6/03/2000 12:00:00 AM
105995, 129305, 28, 10/03/2000 12:00:00 AM
106001, 659347, 13, 3/03/2000 12:00:00 AM
106027, 563245, 31, 27/03/2000 12:00:00 AM
106033, 345932, 18, 20/03/2000 12:00:00 AM
106052, 257899, 38, 9/03/2000 12:00:00 AM
106062, 129305, 44, 19/03/2000 12:00:00 AM
106077, 129305, 34, 3/03/2000 12:00:00 AM
106082, 793458, 5, 21/03/2000 12:00:00 AM
106093, 793458, 7, 24/03/2000 12:00:00 AM
106097, 659347, 27, 27/03/2000 12:00:00 AM
106131, 793458, 6, 3/03/2000 12:00:00 AM
106161, 129305, 20, 11/03/2000 12:00:00 AM
106162, 793458, 33, 5/03/2000 12:00:00 AM
106172, 659347, 4, 20/03/2000 12:00:00 AM
106174, 345932, 22, 1/03/2000 12:00:00 AM
106189, 129305, 27, 19/03/2000 12:00:00 AM
106192, 345932, 39, 20/03/2000 12:00:00 AM
106211, 563245, 7, 9/03/2000 12:00:00 AM
106212, 659347, 9, 2/03/2000 12:00:00 AM
106227, 659347, 7, 14/03/2000 12:00:00 AM
106240, 659347, 20, 26/03/2000 12:00:00 AM
106242, 129305, 32, 17/03/2000 12:00:00 AM
106281, 793458, 14, 13/03/2000 12:00:00 AM
106289, 257899, 12, 19/03/2000 12:00:00 AM
106290, 257899, 43, 8/03/2000 12:00:00 AM
106294, 257899, 18, 11/03/2000 12:00:00 AM
106310, 257899, 45, 19/03/2000 12:00:00 AM
106317, 345932, 30, 12/03/2000 12:00:00 AM
106323, 129305, 46, 2/03/2000 12:00:00 AM
106333, 345932, 36, 13/03/2000 12:00:00 AM
106335, 659347, 26, 9/03/2000 12:00:00 AM
106347, 659347, 28, 12/03/2000 12:00:00 AM
106352, 563245, 23, 26/03/2000 12:00:00 AM
106353, 793458, 6, 10/03/2000 12:00:00 AM
106356, 793458, 8, 22/03/2000 12:00:00 AM
106371, 659347, 15, 21/03/2000 12:00:00 AM
106373, 129305, 27, 17/03/2000 12:00:00 AM
106376, 129305, 39, 17/03/2000 12:00:00 AM
106392, 257899, 8, 25/03/2000 12:00:00 AM
106402, 793458, 44, 15/03/2000 12:00:00 AM
106410, 345932, 13, 14/03/2000 12:00:00 AM
106413, 793458, 3, 23/03/2000 12:00:00 AM
106425, 793458, 37, 14/03/2000 12:00:00 AM
106448, 257899, 26, 12/03/2000 12:00:00 AM
106451, 345932, 17, 11/03/2000 12:00:00 AM
106453, 257899, 6, 11/03/2000 12:00:00 AM
106455, 345932, 31, 26/03/2000 12:00:00 AM
106460, 659347, 28, 8/03/2000 12:00:00 AM
106466, 129305, 28, 18/03/2000 12:00:00 AM
106478, 659347, 42, 17/03/2000 12:00:00 AM
106492, 659347, 11, 2/03/2000 12:00:00 AM
106504, 345932, 8, 27/03/2000 12:00:00 AM
106513, 793458, 49, 7/03/2000 12:00:00 AM
106519, 659347, 37, 18/03/2000 12:00:00 AM
106528, 129305, 9, 9/03/2000 12:00:00 AM
106581, 129305, 33, 17/03/2000 12:00:00 AM
106583, 793458, 32, 3/03/2000 12:00:00 AM
106591, 345932, 27, 24/03/2000 12:00:00 AM
106593, 563245, 33, 20/03/2000 12:00:00 AM
106606, 129305, 45, 9/03/2000 12:00:00 AM
106614, 793458, 44, 24/03/2000 12:00:00 AM
106616, 793458, 41, 10/03/2000 12:00:00 AM
106617, 793458, 43, 1/03/2000 12:00:00 AM
106634, 563245, 45, 2/03/2000 12:00:00 AM
106635, 345932, 40, 21/03/2000 12:00:00 AM
106651, 793458, 9, 27/03/2000 12:00:00 AM
106658, 563245, 35, 24/03/2000 12:00:00 AM
106677, 345932, 10, 3/03/2000 12:00:00 AM
106685, 257899, 39, 22/03/2000 12:00:00 AM
106686, 563245, 12, 16/03/2000 12:00:00 AM
106711, 129305, 45, 3/03/2000 12:00:00 AM
106735, 345932, 36, 25/03/2000 12:00:00 AM
106744, 257899, 32, 4/03/2000 12:00:00 AM
106758, 257899, 2, 15/03/2000 12:00:00 AM
106767, 793458, 26, 27/03/2000 12:00:00 AM
106770, 659347, 15, 6/03/2000 12:00:00 AM
106774, 563245, 29, 11/03/2000 12:00:00 AM
106776, 563245, 20, 26/03/2000 12:00:00 AM
106788, 129305, 20, 20/03/2000 12:00:00 AM
106792, 563245, 40, 13/03/2000 12:00:00 AM
106799, 563245, 3, 16/03/2000 12:00:00 AM
106804, 659347, 27, 11/03/2000 12:00:00 AM
106805, 793458, 47, 14/03/2000 12:00:00 AM
106817, 129305, 34, 26/03/2000 12:00:00 AM
106818, 345932, 29, 3/03/2000 12:00:00 AM
106838, 129305, 5, 17/03/2000 12:00:00 AM
106847, 345932, 1, 5/03/2000 12:00:00 AM
106871, 793458, 12, 3/03/2000 12:00:00 AM
106904, 659347, 29, 7/03/2000 12:00:00 AM
106908, 345932, 44, 16/03/2000 12:00:00 AM
106911, 257899, 41, 4/03/2000 12:00:00 AM
106915, 129305, 32, 7/03/2000 12:00:00 AM
106916, 659347, 14, 14/03/2000 12:00:00 AM
106919, 345932, 23, 15/03/2000 12:00:00 AM
106936, 129305, 44, 1/03/2000 12:00:00 AM
106942, 563245, 24, 27/03/2000 12:00:00 AM
106943, 563245, 27, 19/03/2000 12:00:00 AM
106946, 345932, 36, 26/03/2000 12:00:00 AM
106947, 345932, 19, 17/03/2000 12:00:00 AM
106948, 129305, 28, 18/03/2000 12:00:00 AM
106977, 793458, 4, 12/03/2000 12:00:00 AM
106987, 257899, 28, 23/03/2000 12:00:00 AM
106989, 257899, 47, 18/03/2000 12:00:00 AM
106998, 793458, 5, 20/03/2000 12:00:00 AM
107007, 345932, 37, 26/03/2000 12:00:00 AM
107012, 129305, 14, 6/03/2000 12:00:00 AM
107026, 659347, 44, 18/03/2000 12:00:00 AM
107032, 793458, 42, 14/03/2000 12:00:00 AM
107033, 793458, 30, 2/03/2000 12:00:00 AM
107057, 659347, 1, 6/03/2000 12:00:00 AM
107068, 659347, 15, 27/03/2000 12:00:00 AM
107071, 563245, 32, 20/03/2000 12:00:00 AM
107111, 257899, 9, 14/03/2000 12:00:00 AM
107129, 793458, 35, 22/03/2000 12:00:00 AM
107133, 793458, 29, 25/03/2000 12:00:00 AM
107143, 563245, 5, 1/03/2000 12:00:00 AM
107183, 793458, 5, 16/03/2000 12:00:00 AM
107197, 793458, 35, 8/03/2000 12:00:00 AM
107204, 659347, 7, 24/03/2000 12:00:00 AM
107215, 659347, 12, 7/03/2000 12:00:00 AM
107217, 793458, 23, 23/03/2000 12:00:00 AM
107226, 563245, 43, 16/03/2000 12:00:00 AM
107233, 793458, 17, 20/03/2000 12:00:00 AM
107257, 129305, 31, 19/03/2000 12:00:00 AM
107269, 563245, 42, 15/03/2000 12:00:00 AM
107276, 345932, 10, 26/03/2000 12:00:00 AM
107280, 345932, 24, 4/03/2000 12:00:00 AM
107281, 659347, 42, 20/03/2000 12:00:00 AM
107283, 659347, 35, 3/03/2000 12:00:00 AM
107293, 563245, 9, 11/03/2000 12:00:00 AM
107326, 659347, 9, 23/03/2000 12:00:00 AM
107335, 345932, 15, 10/03/2000 12:00:00 AM
107336, 563245, 47, 7/03/2000 12:00:00 AM
107338, 793458, 11, 23/03/2000 12:00:00 AM
107349, 129305, 42, 25/03/2000 12:00:00 AM
107351, 563245, 12, 25/03/2000 12:00:00 AM
107352, 563245, 35, 15/03/2000 12:00:00 AM
107356, 563245, 43, 5/03/2000 12:00:00 AM
107360, 345932, 24, 21/03/2000 12:00:00 AM
107385, 257899, 47, 22/03/2000 12:00:00 AM
107388, 659347, 6, 16/03/2000 12:00:00 AM
107411, 345932, 20, 14/03/2000 12:00:00 AM
107469, 129305, 21, 26/03/2000 12:00:00 AM
107506, 257899, 45, 24/03/2000 12:00:00 AM
107523, 659347, 7, 17/03/2000 12:00:00 AM
107526, 345932, 28, 11/03/2000 12:00:00 AM
107529, 345932, 26, 24/03/2000 12:00:00 AM
107548, 793458, 27, 10/03/2000 12:00:00 AM
107549, 563245, 48, 10/03/2000 12:00:00 AM
