SalesID, ProductID, Quantity, Date
105527, 129305, 2, 1/02/2000 12:00:00 AM
105533, 563245, 44, 19/02/2000 12:00:00 AM
105538, 129305, 35, 20/02/2000 12:00:00 AM
105552, 345932, 2, 13/02/2000 12:00:00 AM
105555, 793458, 20, 18/02/2000 12:00:00 AM
105563, 563245, 39, 15/02/2000 12:00:00 AM
105575, 793458, 30, 7/02/2000 12:00:00 AM
105583, 793458, 11, 25/02/2000 12:00:00 AM
105596, 257899, 20, 6/02/2000 12:00:00 AM
105631, 793458, 45, 11/02/2000 12:00:00 AM
105634, 793458, 46, 12/02/2000 12:00:00 AM
105644, 563245, 36, 19/02/2000 12:00:00 AM
105662, 793458, 5, 16/02/2000 12:00:00 AM
105671, 257899, 24, 7/02/2000 12:00:00 AM
105693, 257899, 29, 6/02/2000 12:00:00 AM
105702, 563245, 27, 12/02/2000 12:00:00 AM
105705, 793458, 33, 9/02/2000 12:00:00 AM
105707, 659347, 28, 3/02/2000 12:00:00 AM
105711, 563245, 20, 10/02/2000 12:00:00 AM
105712, 257899, 39, 2/02/2000 12:00:00 AM
105732, 563245, 33, 5/02/2000 12:00:00 AM
105734, 563245, 18, 2/02/2000 12:00:00 AM
105735, 345932, 9, 12/02/2000 12:00:00 AM
105737, 793458, 9, 10/02/2000 12:00:00 AM
105742, 793458, 33, 10/02/2000 12:00:00 AM
105747, 563245, 38, 9/02/2000 12:00:00 AM
105760, 257899, 14, 8/02/2000 12:00:00 AM
105762, 257899, 44, 4/02/2000 12:00:00 AM
105767, 129305, 23, 3/02/2000 12:00:00 AM
105776, 659347, 1, 8/02/2000 12:00:00 AM
105784, 129305, 12, 27/02/2000 12:00:00 AM
105810, 129305, 47, 15/02/2000 12:00:00 AM
105813, 345932, 9, 22/02/2000 12:00:00 AM
105826, 257899, 17, 7/02/2000 12:00:00 AM
105833, 129305, 15, 18/02/2000 12:00:00 AM
105848, 257899, 7, 3/02/2000 12:00:00 AM
105855, 659347, 14, 17/02/2000 12:00:00 AM
105861, 345932, 3, 5/02/2000 12:00:00 AM
105871, 659347, 28, 12/02/2000 12:00:00 AM
105894, 129305, 21, 1/02/2000 12:00:00 AM
105901, 563245, 8, 23/02/2000 12:00:00 AM
105910, 129305, 5, 15/02/2000 12:00:00 AM
105916, 257899, 45, 27/02/2000 12:00:00 AM
105930, 793458, 17, 21/02/2000 12:00:00 AM
105942, 563245, 22, 26/02/2000 12:00:00 AM
105957, 659347, 33, 20/02/2000 12:00:00 AM
105976, 345932, 32, 8/02/2000 12:00:00 AM
105981, 793458, 49, 21/02/2000 12:00:00 AM
105982, 793458, 24, 2/02/2000 12:00:00 AM
105983, 793458, 16, 3/02/2000 12:00:00 AM
105991, 129305, 29, 18/02/2000 12:00:00 AM
105999, 345932, 39, 27/02/2000 12:00:00 AM
106008, 793458, 27, 20/02/2000 12:00:00 AM
106011, 257899, 11, 6/02/2000 12:00:00 AM
106012, 129305, 4, 10/02/2000 12:00:00 AM
106015, 793458, 31, 11/02/2000 12:00:00 AM
106038, 659347, 4, 19/02/2000 12:00:00 AM
106053, 659347, 19, 2/02/2000 12:00:00 AM
106060, 345932, 44, 12/02/2000 12:00:00 AM
106070, 793458, 15, 4/02/2000 12:00:00 AM
106092, 129305, 23, 9/02/2000 12:00:00 AM
106116, 129305, 35, 15/02/2000 12:00:00 AM
106124, 563245, 14, 10/02/2000 12:00:00 AM
106126, 129305, 3, 17/02/2000 12:00:00 AM
106127, 257899, 26, 17/02/2000 12:00:00 AM
106169, 659347, 39, 1/02/2000 12:00:00 AM
106181, 659347, 8, 4/02/2000 12:00:00 AM
106197, 563245, 10, 22/02/2000 12:00:00 AM
106199, 793458, 38, 1/02/2000 12:00:00 AM
106206, 659347, 23, 14/02/2000 12:00:00 AM
106208, 793458, 49, 17/02/2000 12:00:00 AM
106222, 563245, 2, 25/02/2000 12:00:00 AM
106223, 129305, 26, 3/02/2000 12:00:00 AM
106225, 129305, 36, 22/02/2000 12:00:00 AM
106228, 563245, 21, 24/02/2000 12:00:00 AM
106245, 563245, 5, 18/02/2000 12:00:00 AM
106260, 257899, 48, 24/02/2000 12:00:00 AM
106266, 257899, 6, 17/02/2000 12:00:00 AM
106267, 793458, 31, 24/02/2000 12:00:00 AM
106271, 563245, 31, 13/02/2000 12:00:00 AM
106280, 793458, 34, 7/02/2000 12:00:00 AM
106305, 129305, 47, 7/02/2000 12:00:00 AM
106318, 129305, 4, 4/02/2000 12:00:00 AM
106327, 563245, 44, 9/02/2000 12:00:00 AM
106344, 345932, 13, 5/02/2000 12:00:00 AM
106346, 129305, 34, 27/02/2000 12:00:00 AM
106348, 257899, 20, 9/02/2000 12:00:00 AM
106391, 257899, 27, 20/02/2000 12:00:00 AM
106408, 563245, 28, 26/02/2000 12:00:00 AM
106427, 345932, 21, 19/02/2000 12:00:00 AM
106471, 257899, 14, 6/02/2000 12:00:00 AM
106474, 345932, 16, 11/02/2000 12:00:00 AM
106501, 793458, 39, 6/02/2000 12:00:00 AM
106508, 257899, 10, 7/02/2000 12:00:00 AM
106515, 257899, 9, 17/02/2000 12:00:00 AM
106530, 345932, 30, 24/02/2000 12:00:00 AM
106538, 659347, 6, 9/02/2000 12:00:00 AM
106551, 659347, 35, 23/02/2000 12:00:00 AM
106554, 659347, 49, 6/02/2000 12:00:00 AM
106561, 659347, 13, 20/02/2000 12:00:00 AM
106572, 129305, 46, 18/02/2000 12:00:00 AM
106586, 257899, 48, 12/02/2000 12:00:00 AM
106588, 345932, 21, 19/02/2000 12:00:00 AM
106620, 129305, 49, 1/02/2000 12:00:00 AM
106624, 345932, 24, 2/02/2000 12:00:00 AM
106696, 129305, 31, 4/02/2000 12:00:00 AM
106705, 345932, 14, 27/02/2000 12:00:00 AM
106715, 129305, 41, 9/02/2000 12:00:00 AM
106724, 129305, 18, 5/02/2000 12:00:00 AM
106725, 257899, 13, 15/02/2000 12:00:00 AM
106732, 129305, 9, 7/02/2000 12:00:00 AM
106741, 345932, 35, 26/02/2000 12:00:00 AM
106764, 345932, 40, 3/02/2000 12:00:00 AM
106795, 345932, 9, 13/02/2000 12:00:00 AM
106809, 129305, 42, 17/02/2000 12:00:00 AM
106820, 345932, 41, 20/02/2000 12:00:00 AM
106829, 793458, 4, 22/02/2000 12:00:00 AM
106832, 563245, 8, 6/02/2000 12:00:00 AM
106837, 793458, 6, 26/02/2000 12:00:00 AM
106839, 793458, 15, 5/02/2000 12:00:00 AM
106846, 793458, 8, 17/02/2000 12:00:00 AM
106875, 563245, 23, 22/02/2000 12:00:00 AM
106893, 257899, 31, 10/02/2000 12:00:00 AM
106894, 345932, 43, 26/02/2000 12:00:00 AM
106901, 257899, 21, 27/02/2000 12:00:00 AM
106910, 257899, 42, 3/02/2000 12:00:00 AM
106920, 129305, 10, 17/02/2000 12:00:00 AM
106935, 793458, 33, 12/02/2000 12:00:00 AM
106972, 793458, 1, 27/02/2000 12:00:00 AM
106973, 563245, 10, 18/02/2000 12:00:00 AM
106981, 659347, 38, 23/02/2000 12:00:00 AM
106983, 659347, 15, 11/02/2000 12:00:00 AM
106986, 659347, 37, 2/02/2000 12:00:00 AM
106997, 659347, 11, 19/02/2000 12:00:00 AM
107010, 345932, 40, 4/02/2000 12:00:00 AM
107011, 257899, 45, 22/02/2000 12:00:00 AM
107028, 659347, 21, 22/02/2000 12:00:00 AM
107036, 563245, 34, 18/02/2000 12:00:00 AM
107045, 563245, 31, 2/02/2000 12:00:00 AM
107058, 129305, 1, 16/02/2000 12:00:00 AM
107061, 129305, 3, 13/02/2000 12:00:00 AM
107078, 659347, 3, 2/02/2000 12:00:00 AM
107079, 659347, 34, 16/02/2000 12:00:00 AM
107082, 659347, 3, 15/02/2000 12:00:00 AM
107088, 257899, 25, 13/02/2000 12:00:00 AM
107095, 345932, 31, 5/02/2000 12:00:00 AM
107101, 257899, 41, 23/02/2000 12:00:00 AM
107102, 659347, 47, 18/02/2000 12:00:00 AM
107105, 563245, 45, 19/02/2000 12:00:00 AM
107112, 345932, 43, 25/02/2000 12:00:00 AM
107137, 793458, 18, 25/02/2000 12:00:00 AM
107139, 563245, 22, 24/02/2000 12:00:00 AM
107152, 345932, 40, 19/02/2000 12:00:00 AM
107162, 659347, 24, 1/02/2000 12:00:00 AM
107188, 563245, 31, 16/02/2000 12:00:00 AM
107221, 659347, 36, 19/02/2000 12:00:00 AM
107222, 563245, 24, 26/02/2000 12:00:00 AM
107224, 563245, 15, 10/02/2000 12:00:00 AM
107255, 659347, 4, 27/02/2000 12:00:00 AM
107258, 345932, 38, 21/02/2000 12:00:00 AM
107265, 659347, 16, 4/02/2000 12:00:00 AM
107267, 793458, 46, 10/02/2000 12:00:00 AM
107272, 793458, 43, 9/02/2000 12:00:00 AM
107274, 563245, 22, 14/02/2000 12:00:00 AM
107287, 257899, 13, 2/02/2000 12:00:00 AM
107288, 345932, 23, 22/02/2000 12:00:00 AM
107307, 257899, 18, 10/02/2000 12:00:00 AM
107308, 659347, 34, 11/02/2000 12:00:00 AM
107310, 659347, 26, 22/02/2000 12:00:00 AM
107321, 345932, 33, 21/02/2000 12:00:00 AM
107324, 563245, 15, 4/02/2000 12:00:00 AM
107340, 345932, 21, 10/02/2000 12:00:00 AM
107344, 563245, 21, 10/02/2000 12:00:00 AM
107377, 129305, 41, 7/02/2000 12:00:00 AM
107387, 257899, 31, 15/02/2000 12:00:00 AM
107390, 793458, 5, 13/02/2000 12:00:00 AM
107405, 345932, 11, 7/02/2000 12:00:00 AM
107414, 257899, 20, 19/02/2000 12:00:00 AM
107416, 659347, 33, 12/02/2000 12:00:00 AM
107433, 563245, 45, 6/02/2000 12:00:00 AM
107436, 345932, 10, 12/02/2000 12:00:00 AM
107445, 129305, 43, 15/02/2000 12:00:00 AM
107456, 129305, 41, 10/02/2000 12:00:00 AM
107478, 257899, 48, 18/02/2000 12:00:00 AM
107487, 659347, 14, 19/02/2000 12:00:00 AM
107491, 793458, 19, 8/02/2000 12:00:00 AM
107509, 257899, 34, 8/02/2000 12:00:00 AM
107519, 563245, 24, 17/02/2000 12:00:00 AM
107524, 345932, 22, 7/02/2000 12:00:00 AM
107527, 793458, 40, 6/02/2000 12:00:00 AM
107543, 129305, 3, 5/02/2000 12:00:00 AM
107545, 793458, 12, 12/02/2000 12:00:00 AM
