SalesID, ProductID, Quantity, Date
106059, 563245, 15, 1/11/2000 12:00:00 AM
106076, 345932, 11, 19/11/2000 12:00:00 AM
106079, 659347, 31, 16/11/2000 12:00:00 AM
106098, 563245, 23, 24/11/2000 12:00:00 AM
106103, 129305, 29, 23/11/2000 12:00:00 AM
106115, 659347, 10, 11/11/2000 12:00:00 AM
106121, 793458, 8, 13/11/2000 12:00:00 AM
106130, 659347, 34, 12/11/2000 12:00:00 AM
106132, 257899, 31, 8/11/2000 12:00:00 AM
106150, 257899, 9, 14/11/2000 12:00:00 AM
106151, 129305, 27, 7/11/2000 12:00:00 AM
106155, 345932, 35, 5/11/2000 12:00:00 AM
106160, 257899, 11, 5/11/2000 12:00:00 AM
106168, 563245, 7, 6/11/2000 12:00:00 AM
106175, 345932, 38, 26/11/2000 12:00:00 AM
106178, 563245, 3, 16/11/2000 12:00:00 AM
106185, 563245, 23, 16/11/2000 12:00:00 AM
106210, 345932, 24, 1/11/2000 12:00:00 AM
106214, 345932, 7, 8/11/2000 12:00:00 AM
106216, 563245, 25, 15/11/2000 12:00:00 AM
106218, 129305, 48, 6/11/2000 12:00:00 AM
106226, 257899, 24, 3/11/2000 12:00:00 AM
106229, 563245, 30, 15/11/2000 12:00:00 AM
106239, 793458, 49, 10/11/2000 12:00:00 AM
106249, 659347, 22, 10/11/2000 12:00:00 AM
106283, 563245, 9, 6/11/2000 12:00:00 AM
106296, 563245, 26, 20/11/2000 12:00:00 AM
106299, 345932, 6, 2/11/2000 12:00:00 AM
106302, 345932, 29, 26/11/2000 12:00:00 AM
106324, 659347, 36, 24/11/2000 12:00:00 AM
106337, 345932, 9, 17/11/2000 12:00:00 AM
106358, 563245, 36, 22/11/2000 12:00:00 AM
106359, 659347, 27, 15/11/2000 12:00:00 AM
106380, 257899, 32, 15/11/2000 12:00:00 AM
106414, 563245, 16, 4/11/2000 12:00:00 AM
106416, 793458, 43, 4/11/2000 12:00:00 AM
106438, 793458, 24, 17/11/2000 12:00:00 AM
106439, 793458, 35, 10/11/2000 12:00:00 AM
106442, 257899, 21, 2/11/2000 12:00:00 AM
106443, 257899, 29, 25/11/2000 12:00:00 AM
106446, 563245, 45, 22/11/2000 12:00:00 AM
106454, 129305, 21, 5/11/2000 12:00:00 AM
106469, 345932, 46, 17/11/2000 12:00:00 AM
106476, 345932, 48, 24/11/2000 12:00:00 AM
106484, 345932, 8, 8/11/2000 12:00:00 AM
106485, 257899, 14, 11/11/2000 12:00:00 AM
106488, 563245, 15, 14/11/2000 12:00:00 AM
106490, 793458, 48, 23/11/2000 12:00:00 AM
106491, 345932, 15, 3/11/2000 12:00:00 AM
106499, 345932, 8, 5/11/2000 12:00:00 AM
106512, 129305, 1, 6/11/2000 12:00:00 AM
106525, 793458, 17, 20/11/2000 12:00:00 AM
106526, 563245, 39, 13/11/2000 12:00:00 AM
106543, 659347, 44, 24/11/2000 12:00:00 AM
106546, 659347, 38, 27/11/2000 12:00:00 AM
106557, 563245, 27, 16/11/2000 12:00:00 AM
106564, 129305, 40, 5/11/2000 12:00:00 AM
106570, 345932, 46, 1/11/2000 12:00:00 AM
106573, 659347, 30, 14/11/2000 12:00:00 AM
106613, 345932, 10, 1/11/2000 12:00:00 AM
106640, 659347, 23, 13/11/2000 12:00:00 AM
106645, 345932, 24, 8/11/2000 12:00:00 AM
106649, 793458, 37, 26/11/2000 12:00:00 AM
106655, 257899, 6, 25/11/2000 12:00:00 AM
106660, 563245, 33, 14/11/2000 12:00:00 AM
106673, 345932, 25, 13/11/2000 12:00:00 AM
106679, 345932, 12, 9/11/2000 12:00:00 AM
106682, 129305, 3, 19/11/2000 12:00:00 AM
106690, 257899, 20, 11/11/2000 12:00:00 AM
106698, 345932, 11, 24/11/2000 12:00:00 AM
106701, 257899, 19, 24/11/2000 12:00:00 AM
106702, 345932, 2, 22/11/2000 12:00:00 AM
106718, 257899, 36, 5/11/2000 12:00:00 AM
106719, 563245, 37, 21/11/2000 12:00:00 AM
106727, 793458, 27, 22/11/2000 12:00:00 AM
106755, 345932, 37, 27/11/2000 12:00:00 AM
106794, 257899, 36, 20/11/2000 12:00:00 AM
106807, 793458, 40, 5/11/2000 12:00:00 AM
106819, 345932, 30, 2/11/2000 12:00:00 AM
106823, 563245, 43, 2/11/2000 12:00:00 AM
106841, 345932, 34, 26/11/2000 12:00:00 AM
106856, 563245, 11, 17/11/2000 12:00:00 AM
106863, 129305, 22, 22/11/2000 12:00:00 AM
106878, 345932, 27, 3/11/2000 12:00:00 AM
106892, 257899, 44, 6/11/2000 12:00:00 AM
106895, 257899, 8, 7/11/2000 12:00:00 AM
106909, 129305, 26, 12/11/2000 12:00:00 AM
106913, 129305, 9, 7/11/2000 12:00:00 AM
106921, 563245, 38, 7/11/2000 12:00:00 AM
106933, 129305, 10, 11/11/2000 12:00:00 AM
106958, 345932, 32, 19/11/2000 12:00:00 AM
106962, 793458, 9, 1/11/2000 12:00:00 AM
106976, 345932, 13, 23/11/2000 12:00:00 AM
106980, 659347, 40, 3/11/2000 12:00:00 AM
106992, 345932, 32, 10/11/2000 12:00:00 AM
107002, 563245, 34, 6/11/2000 12:00:00 AM
107008, 659347, 31, 27/11/2000 12:00:00 AM
107037, 793458, 44, 20/11/2000 12:00:00 AM
107048, 257899, 16, 17/11/2000 12:00:00 AM
107059, 129305, 21, 6/11/2000 12:00:00 AM
107060, 793458, 15, 8/11/2000 12:00:00 AM
107072, 563245, 40, 16/11/2000 12:00:00 AM
107083, 129305, 44, 10/11/2000 12:00:00 AM
107090, 257899, 46, 1/11/2000 12:00:00 AM
107109, 659347, 9, 21/11/2000 12:00:00 AM
107113, 257899, 25, 4/11/2000 12:00:00 AM
107120, 345932, 4, 4/11/2000 12:00:00 AM
107156, 129305, 6, 13/11/2000 12:00:00 AM
107169, 129305, 24, 14/11/2000 12:00:00 AM
107194, 129305, 46, 18/11/2000 12:00:00 AM
107195, 257899, 39, 5/11/2000 12:00:00 AM
107213, 345932, 9, 9/11/2000 12:00:00 AM
107220, 563245, 43, 1/11/2000 12:00:00 AM
107243, 659347, 32, 6/11/2000 12:00:00 AM
107252, 659347, 20, 6/11/2000 12:00:00 AM
107259, 659347, 22, 8/11/2000 12:00:00 AM
107261, 659347, 4, 26/11/2000 12:00:00 AM
107271, 129305, 28, 9/11/2000 12:00:00 AM
107275, 257899, 40, 19/11/2000 12:00:00 AM
107298, 257899, 24, 25/11/2000 12:00:00 AM
107315, 659347, 20, 23/11/2000 12:00:00 AM
107327, 563245, 47, 3/11/2000 12:00:00 AM
107333, 129305, 36, 17/11/2000 12:00:00 AM
107341, 129305, 33, 7/11/2000 12:00:00 AM
107359, 129305, 1, 17/11/2000 12:00:00 AM
107382, 257899, 27, 19/11/2000 12:00:00 AM
107396, 345932, 24, 13/11/2000 12:00:00 AM
107398, 257899, 1, 7/11/2000 12:00:00 AM
107399, 659347, 39, 24/11/2000 12:00:00 AM
107408, 129305, 38, 15/11/2000 12:00:00 AM
107429, 563245, 43, 23/11/2000 12:00:00 AM
107440, 563245, 11, 6/11/2000 12:00:00 AM
107464, 129305, 25, 25/11/2000 12:00:00 AM
107465, 563245, 2, 4/11/2000 12:00:00 AM
107473, 257899, 45, 25/11/2000 12:00:00 AM
107474, 793458, 8, 9/11/2000 12:00:00 AM
107500, 659347, 7, 6/11/2000 12:00:00 AM
107512, 257899, 13, 3/11/2000 12:00:00 AM
107514, 659347, 47, 27/11/2000 12:00:00 AM
107518, 793458, 29, 18/11/2000 12:00:00 AM
107521, 659347, 48, 11/11/2000 12:00:00 AM
107540, 793458, 21, 15/11/2000 12:00:00 AM
107546, 129305, 25, 5/11/2000 12:00:00 AM
