SalesID, ProductID, Quantity, Date
105719, 345932, 6, 23/09/2000 12:00:00 AM
105738, 659347, 9, 13/09/2000 12:00:00 AM
105748, 345932, 34, 23/09/2000 12:00:00 AM
105764, 793458, 30, 6/09/2000 12:00:00 AM
105812, 345932, 8, 19/09/2000 12:00:00 AM
105818, 563245, 7, 21/09/2000 12:00:00 AM
105823, 793458, 6, 14/09/2000 12:00:00 AM
105851, 257899, 5, 27/09/2000 12:00:00 AM
105866, 345932, 37, 12/09/2000 12:00:00 AM
105872, 659347, 26, 16/09/2000 12:00:00 AM
105875, 257899, 37, 24/09/2000 12:00:00 AM
105878, 129305, 29, 4/09/2000 12:00:00 AM
105898, 345932, 21, 11/09/2000 12:00:00 AM
105907, 659347, 47, 1/09/2000 12:00:00 AM
105927, 793458, 24, 23/09/2000 12:00:00 AM
105941, 129305, 4, 23/09/2000 12:00:00 AM
105992, 129305, 40, 5/09/2000 12:00:00 AM
106022, 257899, 20, 9/09/2000 12:00:00 AM
106025, 659347, 45, 12/09/2000 12:00:00 AM
106034, 345932, 4, 14/09/2000 12:00:00 AM
106043, 345932, 47, 11/09/2000 12:00:00 AM
106045, 345932, 27, 16/09/2000 12:00:00 AM
106054, 257899, 37, 4/09/2000 12:00:00 AM
106065, 129305, 41, 27/09/2000 12:00:00 AM
106066, 659347, 44, 5/09/2000 12:00:00 AM
106078, 563245, 20, 23/09/2000 12:00:00 AM
106084, 659347, 20, 23/09/2000 12:00:00 AM
106086, 345932, 26, 8/09/2000 12:00:00 AM
106090, 793458, 22, 1/09/2000 12:00:00 AM
106104, 345932, 2, 19/09/2000 12:00:00 AM
106106, 257899, 9, 12/09/2000 12:00:00 AM
106111, 129305, 42, 26/09/2000 12:00:00 AM
106114, 257899, 40, 21/09/2000 12:00:00 AM
106125, 659347, 13, 20/09/2000 12:00:00 AM
106139, 257899, 18, 25/09/2000 12:00:00 AM
106165, 793458, 16, 13/09/2000 12:00:00 AM
106170, 793458, 14, 23/09/2000 12:00:00 AM
106179, 563245, 44, 22/09/2000 12:00:00 AM
106201, 659347, 38, 6/09/2000 12:00:00 AM
106209, 129305, 1, 21/09/2000 12:00:00 AM
106231, 793458, 48, 16/09/2000 12:00:00 AM
106248, 129305, 27, 17/09/2000 12:00:00 AM
106253, 563245, 31, 18/09/2000 12:00:00 AM
106257, 563245, 47, 25/09/2000 12:00:00 AM
106264, 345932, 30, 9/09/2000 12:00:00 AM
106272, 345932, 33, 24/09/2000 12:00:00 AM
106295, 793458, 24, 10/09/2000 12:00:00 AM
106304, 129305, 42, 9/09/2000 12:00:00 AM
106309, 563245, 31, 19/09/2000 12:00:00 AM
106325, 345932, 39, 15/09/2000 12:00:00 AM
106345, 345932, 10, 17/09/2000 12:00:00 AM
106362, 129305, 40, 4/09/2000 12:00:00 AM
106369, 563245, 8, 15/09/2000 12:00:00 AM
106372, 257899, 31, 8/09/2000 12:00:00 AM
106378, 563245, 43, 7/09/2000 12:00:00 AM
106394, 793458, 32, 25/09/2000 12:00:00 AM
106406, 659347, 31, 3/09/2000 12:00:00 AM
106415, 793458, 41, 13/09/2000 12:00:00 AM
106417, 793458, 48, 12/09/2000 12:00:00 AM
106429, 257899, 2, 4/09/2000 12:00:00 AM
106430, 345932, 18, 16/09/2000 12:00:00 AM
106459, 793458, 38, 7/09/2000 12:00:00 AM
106473, 257899, 34, 2/09/2000 12:00:00 AM
106497, 563245, 26, 20/09/2000 12:00:00 AM
106507, 129305, 9, 26/09/2000 12:00:00 AM
106559, 345932, 35, 27/09/2000 12:00:00 AM
106560, 563245, 7, 6/09/2000 12:00:00 AM
106576, 257899, 35, 23/09/2000 12:00:00 AM
106579, 129305, 14, 12/09/2000 12:00:00 AM
106580, 345932, 33, 26/09/2000 12:00:00 AM
106582, 257899, 5, 4/09/2000 12:00:00 AM
106584, 129305, 12, 4/09/2000 12:00:00 AM
106596, 659347, 11, 15/09/2000 12:00:00 AM
106604, 345932, 11, 6/09/2000 12:00:00 AM
106628, 257899, 42, 10/09/2000 12:00:00 AM
106633, 257899, 27, 15/09/2000 12:00:00 AM
106638, 257899, 2, 20/09/2000 12:00:00 AM
106639, 129305, 43, 2/09/2000 12:00:00 AM
106643, 345932, 11, 14/09/2000 12:00:00 AM
106663, 129305, 47, 11/09/2000 12:00:00 AM
106664, 563245, 20, 26/09/2000 12:00:00 AM
106681, 345932, 16, 19/09/2000 12:00:00 AM
106695, 129305, 12, 13/09/2000 12:00:00 AM
106707, 659347, 8, 2/09/2000 12:00:00 AM
106731, 257899, 19, 6/09/2000 12:00:00 AM
106738, 793458, 13, 23/09/2000 12:00:00 AM
106742, 563245, 5, 12/09/2000 12:00:00 AM
106747, 793458, 33, 26/09/2000 12:00:00 AM
106750, 793458, 23, 12/09/2000 12:00:00 AM
106751, 793458, 2, 9/09/2000 12:00:00 AM
106756, 345932, 42, 16/09/2000 12:00:00 AM
106763, 257899, 20, 6/09/2000 12:00:00 AM
106782, 793458, 5, 17/09/2000 12:00:00 AM
106812, 659347, 8, 2/09/2000 12:00:00 AM
106815, 563245, 5, 6/09/2000 12:00:00 AM
106822, 659347, 6, 15/09/2000 12:00:00 AM
106849, 345932, 27, 15/09/2000 12:00:00 AM
106852, 563245, 14, 16/09/2000 12:00:00 AM
106858, 563245, 14, 24/09/2000 12:00:00 AM
106859, 659347, 18, 19/09/2000 12:00:00 AM
106931, 257899, 4, 18/09/2000 12:00:00 AM
106932, 345932, 27, 14/09/2000 12:00:00 AM
106940, 659347, 12, 16/09/2000 12:00:00 AM
106952, 129305, 1, 27/09/2000 12:00:00 AM
106956, 257899, 32, 27/09/2000 12:00:00 AM
106959, 257899, 47, 12/09/2000 12:00:00 AM
106967, 129305, 47, 20/09/2000 12:00:00 AM
106968, 129305, 33, 17/09/2000 12:00:00 AM
106971, 563245, 41, 20/09/2000 12:00:00 AM
106984, 563245, 6, 9/09/2000 12:00:00 AM
106985, 793458, 45, 25/09/2000 12:00:00 AM
106996, 793458, 36, 20/09/2000 12:00:00 AM
107004, 345932, 19, 22/09/2000 12:00:00 AM
107030, 345932, 23, 9/09/2000 12:00:00 AM
107042, 257899, 7, 8/09/2000 12:00:00 AM
107044, 563245, 29, 8/09/2000 12:00:00 AM
107047, 659347, 16, 20/09/2000 12:00:00 AM
107076, 129305, 42, 18/09/2000 12:00:00 AM
107093, 129305, 22, 6/09/2000 12:00:00 AM
107110, 793458, 23, 22/09/2000 12:00:00 AM
107117, 257899, 46, 16/09/2000 12:00:00 AM
107150, 563245, 33, 16/09/2000 12:00:00 AM
107167, 345932, 42, 25/09/2000 12:00:00 AM
107170, 563245, 28, 16/09/2000 12:00:00 AM
107196, 659347, 39, 8/09/2000 12:00:00 AM
107208, 793458, 26, 15/09/2000 12:00:00 AM
107211, 257899, 42, 20/09/2000 12:00:00 AM
107218, 563245, 39, 17/09/2000 12:00:00 AM
107223, 257899, 20, 24/09/2000 12:00:00 AM
107225, 257899, 42, 3/09/2000 12:00:00 AM
107239, 345932, 13, 7/09/2000 12:00:00 AM
107242, 659347, 44, 13/09/2000 12:00:00 AM
107266, 257899, 14, 4/09/2000 12:00:00 AM
107277, 257899, 45, 22/09/2000 12:00:00 AM
107290, 793458, 23, 27/09/2000 12:00:00 AM
107303, 659347, 22, 3/09/2000 12:00:00 AM
107323, 129305, 18, 11/09/2000 12:00:00 AM
107330, 793458, 40, 21/09/2000 12:00:00 AM
107342, 793458, 11, 3/09/2000 12:00:00 AM
107355, 257899, 3, 20/09/2000 12:00:00 AM
107375, 659347, 45, 15/09/2000 12:00:00 AM
107380, 129305, 6, 26/09/2000 12:00:00 AM
107383, 563245, 24, 19/09/2000 12:00:00 AM
107409, 129305, 18, 7/09/2000 12:00:00 AM
107419, 793458, 1, 11/09/2000 12:00:00 AM
107423, 257899, 5, 24/09/2000 12:00:00 AM
107426, 659347, 46, 26/09/2000 12:00:00 AM
107442, 659347, 24, 14/09/2000 12:00:00 AM
107448, 345932, 24, 26/09/2000 12:00:00 AM
107454, 129305, 18, 19/09/2000 12:00:00 AM
107458, 563245, 46, 20/09/2000 12:00:00 AM
107466, 793458, 32, 26/09/2000 12:00:00 AM
107475, 345932, 7, 11/09/2000 12:00:00 AM
107494, 659347, 31, 3/09/2000 12:00:00 AM
107501, 793458, 17, 11/09/2000 12:00:00 AM
107503, 129305, 12, 5/09/2000 12:00:00 AM
107522, 345932, 27, 10/09/2000 12:00:00 AM
107541, 345932, 2, 23/09/2000 12:00:00 AM
