SalesID, ProductID, Quantity, Date
107015, 345932, 45, 23/07/2000 12:00:00 AM
107021, 345932, 1, 2/07/2000 12:00:00 AM
107025, 345932, 6, 2/07/2000 12:00:00 AM
107043, 129305, 37, 12/07/2000 12:00:00 AM
107051, 129305, 33, 6/07/2000 12:00:00 AM
107073, 129305, 43, 6/07/2000 12:00:00 AM
107081, 793458, 14, 24/07/2000 12:00:00 AM
107084, 659347, 4, 19/07/2000 12:00:00 AM
107106, 793458, 28, 8/07/2000 12:00:00 AM
107116, 345932, 24, 20/07/2000 12:00:00 AM
107135, 563245, 48, 27/07/2000 12:00:00 AM
107145, 345932, 28, 22/07/2000 12:00:00 AM
107146, 257899, 28, 11/07/2000 12:00:00 AM
107149, 563245, 47, 13/07/2000 12:00:00 AM
107161, 345932, 30, 11/07/2000 12:00:00 AM
107168, 659347, 46, 3/07/2000 12:00:00 AM
107174, 563245, 40, 24/07/2000 12:00:00 AM
107185, 129305, 12, 20/07/2000 12:00:00 AM
107206, 345932, 19, 13/07/2000 12:00:00 AM
107209, 793458, 43, 12/07/2000 12:00:00 AM
107210, 129305, 40, 7/07/2000 12:00:00 AM
107214, 345932, 46, 6/07/2000 12:00:00 AM
107228, 257899, 1, 23/07/2000 12:00:00 AM
107231, 345932, 14, 4/07/2000 12:00:00 AM
107237, 659347, 45, 12/07/2000 12:00:00 AM
107238, 659347, 34, 14/07/2000 12:00:00 AM
107240, 257899, 7, 13/07/2000 12:00:00 AM
107248, 129305, 14, 10/07/2000 12:00:00 AM
107260, 793458, 37, 9/07/2000 12:00:00 AM
107262, 563245, 29, 17/07/2000 12:00:00 AM
107273, 129305, 34, 16/07/2000 12:00:00 AM
107309, 129305, 17, 12/07/2000 12:00:00 AM
107318, 257899, 21, 13/07/2000 12:00:00 AM
107347, 345932, 6, 25/07/2000 12:00:00 AM
107373, 257899, 14, 10/07/2000 12:00:00 AM
107376, 793458, 39, 12/07/2000 12:00:00 AM
107386, 257899, 5, 2/07/2000 12:00:00 AM
107394, 793458, 49, 10/07/2000 12:00:00 AM
107397, 257899, 11, 13/07/2000 12:00:00 AM
107400, 345932, 15, 25/07/2000 12:00:00 AM
107403, 257899, 37, 5/07/2000 12:00:00 AM
107418, 563245, 40, 20/07/2000 12:00:00 AM
107432, 129305, 37, 22/07/2000 12:00:00 AM
107446, 345932, 18, 4/07/2000 12:00:00 AM
107476, 345932, 1, 8/07/2000 12:00:00 AM
107481, 129305, 1, 17/07/2000 12:00:00 AM
107483, 345932, 46, 17/07/2000 12:00:00 AM
107520, 345932, 44, 22/07/2000 12:00:00 AM
107531, 345932, 25, 21/07/2000 12:00:00 AM
107536, 345932, 29, 11/07/2000 12:00:00 AM
